key,title,abstract,decision,reason,thoughts
rayyan-1273747667,Advancing the modeling in particle therapy: From track structure to treatment planning,We present a series of implementations on Monte Carlo track structure level which might have an impact on treatment planning for particle therapy. We evaluated the effect of multiple ion scattering and radical diffusion on the nanoscopic radial dose. Our cross section database for electron interactions was extended to be able to predict the sensitizing effect of gold nanoparticles in particle therapy. We also implemented LiF as a possible target for efficiency calculations of thermoluminescent detectors (TLDs). © 2013 Elsevier Ltd.,0,The abstract focuses on Monte Carlo modeling and treatment planning without mentioning AI or machine learning techniques relevant to carbon ion therapy.,"Okay, so I need to determine whether this article should be included in the literature review on the applications of AI methods in carbon ion therapy. Let me read through the abstract carefully. The title is about advancing modeling in particle therapy, specifically from track structure to treatment planning. The content mentions Monte Carlo track structure implementations that could impact treatment planning. They evaluated effects like multiple ion scattering and radical diffusion on nanoscopic radial dose. They also extended a cross-section database for electron interactions to predict the sensitizing effect of gold nanoparticles in particle therapy. Additionally, they implemented LiF as a target for TLD efficiency calculations. Hmm, but wait—where's the AI part? The abstract talks about Monte Carlo simulations and modeling, which are computational methods, but I don't see any mention of artificial intelligence or machine learning techniques. It seems more focused on physics-based models rather than AI applications. Since the topic is specifically about AI methods in carbon ion therapy, this article doesn't fit because it doesn't discuss AI. Therefore, I shouldn't include it."
rayyan-1273747668,On the probability of cure for heavy-ion radiotherapy,"The probability of a cure in radiation therapy (RT) - viewed as the probability of eventual extinction of all cancer cells - is unobservable, and the only way to compute it is through modeling the dynamics of cancer cell population during and post-treatment. The conundrum at the heart of biophysical models aimed at such prospective calculations is the absence of information on the initial size of the subpopulation of clonogenic cancer cells (also called stem-like cancer cells), that largely determines the outcome of RT, both in an individual and population settings. Other relevant parameters (e.g. potential doubling time, cell loss factor and survival probability as a function of dose) are, at least in principle, amenable to empirical determination. In this article we demonstrate that, for heavy-ion RT, microdosimetric considerations (justifiably ignored in conventional RT) combined with an expression for the clone extinction probability obtained from a mechanistic model of radiation cell survival lead to useful upper bounds on the size of the pre-treatment population of clonogenic cancer cells as well as upper and lower bounds on the cure probability. The main practical impact of these limiting values is the ability to make predictions about the probability of a cure for a given population of patients treated to newer, still unexplored treatment modalities from the empirically determined probability of a cure for the same or similar population resulting from conventional low linear energy transfer (typically photon/electron) RT. We also propose that the current trend to deliver a lower total dose in a smaller number of fractions with larger-than-conventional doses per fraction has physical limits that must be understood before embarking on a particular treatment schedule. © 2014 Institute of Physics and Engineering in Medicine.",0,The article focuses on biophysical modeling of cancer cell dynamics and cure probability without mentioning AI methods or their application in carbon ion therapy.,"Okay, so I need to determine whether this article should be included in the literature review about the applications of AI methods in carbon ion therapy. The abstract is about calculating the probability of cure for heavy-ion radiotherapy using biophysical models. It mentions modeling cancer cell dynamics and parameters like doubling time and survival probability. However, there's no mention of any AI methods or techniques being applied here. The focus seems to be on mathematical modeling rather than machine learning or other AI approaches. Since the topic is specifically about AI applications, this article doesn't fit because it doesn't discuss any AI methods used in carbon ion therapy. Therefore, I shouldn't select this one."
rayyan-1273747669,"A validated tumor control probability model based on a meta-analysis of low, intermediate, and high-risk prostate cancer patients treated by photon, proton, or carbon-ion radiotherapy","Purpose: A fully heterogeneous population averaged mechanistic tumor control probability (TCP) model is appropriate for the analysis of external beam radiotherapy (EBRT). This has been accomplished for EBRT photon treatment of intermediate-risk prostate cancer. Extending the TCP model for low and high-risk patients would be beneficial in terms of overall decision making. Furthermore, different radiation treatment modalities such as protons and carbon-ions are becoming increasingly available. Consequently, there is a need for a complete TCP model. Methods: A TCP model was fitted and validated to a primary endpoint of 5-year biological no evidence of disease clinical outcome data obtained from a review of the literature for low, intermediate, and high-risk prostate cancer patients (5218 patients fitted, 1088 patients validated), treated by photons, protons, or carbon-ions. The review followed the preferred reporting item for systematic reviews and meta-analyses statement. Treatment regimens include standard fractionation and hypofractionation treatments. Residual analysis and goodness of fit statistics were applied. Results: The TCP model achieves a good level of fit overall, linear regression results in a p-value of <0.000 01 with an adjusted-weighted-R2 value of 0.77 and a weighted root mean squared error (wRMSE) of 1.2%, to the fitted clinical outcome data. Validation of the model utilizing three independent datasets obtained from the literature resulted in an adjusted-weighted-R2 value of 0.78 and a wRMSE of less than 1.8%, to the validation clinical outcome data. The weighted mean absolute residual across the entire dataset is found to be 5.4%. Conclusions: This TCP model fitted and validated to clinical outcome data, appears to be an appropriate model for the inclusion of all clinical prostate cancer risk categories, and allows evaluation of current EBRT modalities with regard to tumor control prediction. © 2016 American Association of Physicists in Medicine.",0,"The article focuses on a tumor control probability model for prostate cancer patients treated with various radiotherapy modalities, including carbon ions, but does not specifically discuss AI methods or their applications in carbon ion therapy.","Okay, so I need to determine whether this article should be included in a literature review on the applications of AI methods in carbon ion therapy. The abstract is about a tumor control probability model based on meta-analysis for prostate cancer patients treated with photon, proton, or carbon-ion radiotherapy. They developed and validated a TCP model using clinical data from various studies. The methods include fitting the model to outcome data and validating it across different datasets. However, I don't see any mention of AI methods in the abstract. It seems more like a statistical modeling approach rather than applying machine learning or other AI techniques. Since the topic is specifically about AI applications, this article might not be relevant unless there's an underlying use of AI that isn't mentioned here. But based solely on the abstract provided, it doesn't seem to fit the criteria."
rayyan-1273747670,Modelling of organ-specific radiation-induced secondary cancer risks following particle therapy,"Background and purpose Radiation-induced cancer is a serious late effect that may follow radiotherapy. A considerable uncertainty is associated with carcinogenesis from photon-based treatment, and even less established when including relative biological effectiveness (RBE) for particle therapy. The aim of this work was therefore to estimate and in particular explore relative risks (RR) of secondary cancer (SC) following particle therapy as applied in treatment of prostate cancer. Material and methods RRs of radiation-induced SC in the bladder and rectum were estimated using a bell-shaped dose–response model incorporating RBE and fractionation effects. The risks from volumetric modulated arc therapy (VMAT) were compared to intensity-modulated proton therapy (IMPT) and scanning carbon ions for ten patients. Results The mean estimated RR (95% CI) of SC for VMAT/C-ion was 1.31 (0.65–2.18) for the bladder and 0.58 (0.41–0.80) for the rectum. Corresponding values for VMAT/IMPT were 1.72 (1.06–2.37) and 1.10 (0.78–1.43). The radio-sensitivity parameter α had the strongest influence on the results with decreasing RR for increasing values of α. Conclusion Based on the wide spread in RR between patients and variations across the included parameter values, the risk profiles of the rectum and bladder were not dramatically different for the investigated radiotherapy techniques. © 2016 Elsevier Ireland Ltd",0,The article focuses on estimating secondary cancer risks using a dose-response model but does not employ or discuss AI methods in carbon ion therapy.,"Okay, so I need to determine whether this article should be selected for a literature review on the applications of AI methods in carbon ion therapy. Let me read through the abstract carefully. The title is about modeling organ-specific radiation-induced secondary cancer risks following particle therapy. The content talks about estimating relative risks (RR) of secondary cancers after particle therapy, specifically comparing VMAT with IMPT and scanning carbon ions for prostate cancer patients. They used a bell-shaped dose-response model incorporating RBE and fractionation effects. The results show mean RR values for different techniques and organs. The conclusion mentions that the risk profiles aren't dramatically different across the techniques. Now, I need to assess if this article uses AI methods. From what I can see, they're using a mathematical model—a bell-shaped dose-response model—but there's no mention of machine learning, neural networks, or any other AI techniques. It seems more like a statistical analysis rather than applying AI. Also, the focus is on comparing different radiotherapy techniques and their associated risks, not on how AI is applied in carbon ion therapy. Therefore, this article doesn't fit the topic because it doesn't discuss AI methods; instead, it's about risk modeling using traditional statistical approaches."
rayyan-1273747671,Common platform of Monte Carlo dose calculation on universal grid interface with Geant4 based particle therapy simulation framework,"While Monte Carlo (MC) simulation is believed to be the most reliable method of dose calculation in particle therapy, the simulation time is critical in attaining sufficient statistical accuracy for clinical applications. Therefore, parallelization of simulations is essential. This paper describes a common platform of MC dose calculation in grid-distributed computing environments. The platform is flexible and effective for dose calculation in both clinical and research applications for particle therapy. The platform consists of the universal grid interface (UGI) and the Geant4-based particle therapy simulation framework (PTSIM). The UGI, written in Python, provides a command-line interface for job submission, file manipulation, and monitoring in multiple-grid middleware environments. The PTSIM is a single software application for modeling a treatment port with patient data obtained from CT images. The common platform was constructed in grid computing environments using the computing resources in five institutions. The platform utilized these resources through the NAREGI grid middleware under UGI to provide stable computing resources and a common environment for MC dose calculation in particle therapy. © Published under licence by IOP Publishing Ltd.",0,The article focuses on Monte Carlo simulation and grid computing for dose calculation but does not discuss AI methods applied to carbon ion therapy.,"Okay, so I need to determine whether this article should be included in a literature review on the applications of AI methods in carbon ion therapy. The abstract is about a Monte Carlo (MC) simulation platform for dose calculation using Geant4 and grid computing. Let me break it down step by step. First, the topic is specifically about AI methods applied to carbon ion therapy. Now, looking at the abstract, the focus seems to be on computational methods—Monte Carlo simulations—and their implementation in a distributed grid environment. The article talks about creating a platform that uses Geant4 for particle therapy simulation and UGI for grid interface management. It mentions parallelization of simulations to reduce computation time and improve accuracy. However, I don't see any mention of AI techniques like machine learning, neural networks, or other AI-based approaches in the abstract. The methods described are more about computational physics and distributed computing rather than artificial intelligence. Since the article doesn't discuss AI applications but instead focuses on simulation tools and grid computing for dose calculation, it might not be directly relevant to the topic of AI methods in carbon ion therapy. Therefore, I should probably exclude this article from the literature review unless there's a deeper connection that isn't evident from the abstract alone."
rayyan-1273747672,Intranodal cytokeratin particles is a predictive marker of efficacy for neoadjuvant therapies in patients with squamous cell carcinoma of the esophagus,"Background/Aims: Lymph node metastasis is one of the most important prognostic factors in patients with esophageal squamous cell carcinoma (ESCC). Neoadjuvant treatment can reduce micrometastasis in lymph nodes to enable curative resection by down staging. The aim of this study was to evaluate the histological effect of neoadjuvant therapy on lymph node metastasis of ESCC by performing immunohistochemistry for cytokeratin staining. Methodology: A total of 3061 lymph nodes were examined from 62 patients who received neoadjuvant treatment followed by esophagectomy with lymphadenectomy. Results: We observed positive staining for cytokeratin in 276 (9.0%) lymph nodes, which included overt metastasis, micrometastasis and hyalinized cytokeratin particles (HCP). Patients with HCPs in lymph nodes had better outcomes than patients without HCPs in lymph node. A significant prognostic difference between the patients with HCPs and without HCPs was observed in a subgroup of patients with nodal metastasis. Conclusions: Our findings suggest that HCP might reflect a degenerative change of cancer cells in lymph nodes and can predict the response to neoadjuvant therapy. © H.G.E. Update Medical Publishing S.A.",0,The article discusses histological markers predicting neoadjuvant therapy response but does not involve AI methods or carbon ion therapy applications.,"Okay, so I need to determine whether this article should be included in a literature review on the applications of AI methods in carbon ion therapy. Let me read through the abstract carefully. The title mentions 'Intranodal cytokeratin particles' as a predictive marker for neoadjuvant therapies in esophageal squamous cell carcinoma. The content talks about evaluating histological effects using immunohistochemistry, specifically looking at cytokeratin staining in lymph nodes after neoadjuvant treatment. They examined 3061 lymph nodes from 62 patients and found that the presence of HCPs (hyalinized cytokeratin particles) was associated with better outcomes. The conclusion suggests that HCPs might indicate a degenerative change in cancer cells and can predict response to neoadjuvant therapy. Now, considering the topic is about AI applications in carbon ion therapy, I don't see any mention of AI methods or techniques here. This study focuses on histological markers and their predictive value for treatment outcomes, not on how AI might be used in therapy planning, delivery, or outcome prediction. Therefore, this article doesn't fit the scope of the literature review."
rayyan-1273747673,"Investigation of particle accumulation, chemosensitivity and thermosensitivity for effective solid tumor therapy using thermosensitive liposomes and hyperthermia","Doxorubicin (Dox) loaded thermosensitive liposomes (TSLs) have shown promising results for hyperthermia-induced local drug delivery to solid tumors. Typically, the tumor is heated to hyperthermic temperatures (41-42 °C), which induced intravascular drug release from TSLs within the tumor tissue leading to high local drug concentrations (1-step delivery protocol). Next to providing a trigger for drug release, hyperthermia (HT) has been shown to be cytotoxic to tumor tissue, to enhance chemosensitivity and to increase particle extravasation from the vasculature into the tumor interstitial space. The latter can be exploited for a 2-step delivery protocol, where HT is applied prior to i.v. TSL injection to enhance tumor uptake, and after 4 hours waiting time for a second time to induce drug release. In this study, we compare the 1- and 2-step delivery protocols and investigate which factors are of importance for a therapeutic response. In murine B16 melanoma and BFS-1 sarcoma cell lines, HT induced an enhanced Dox uptake in 2D and 3D models, resulting in enhanced chemosensitivity. In vivo, therapeutic efficacy studies were performed for both tumor models, showing a therapeutic response for only the 1-step delivery protocol. SPECT/CT imaging allowed quantification of the liposomal accumulation in both tumor models at physiological temperatures and after a HT treatment. A simple two compartment model was used to derive respective rates for liposomal uptake, washout and retention, showing that the B16 model has a twofold higher liposomal uptake compared to the BFS-1 tumor. HT increases uptake and retention of liposomes in both tumors models by the same factor of 1.66 maintaining the absolute differences between the two models. Histology showed that HT induced apoptosis, blood vessel integrity and interstitial structures are important factors for TSL accumulation in the investigated tumor types. However, modeling data indicated that the intraliposomal Dox fraction did not reach therapeutic relevant concentrations in the tumor tissue in a 2-step delivery protocol due to the leaking of the drug from its liposomal carrier providing an explanation for the observed lack of efficacy. © Ivyspring International Publisher.",0,The study focuses on thermosensitive liposomes and hyperthermia for drug delivery but does not mention any AI methods or their applications in carbon ion therapy.,"Okay, so I need to determine whether this article should be included in a literature review on the applications of AI methods in carbon ion therapy. Let me read through the abstract carefully to understand what the study is about. The title mentions investigation of particle accumulation, chemosensitivity, and thermosensitivity using thermosensitive liposomes and hyperthermia for solid tumor therapy. The content talks about Doxorubicin loaded into these liposomes and how hyperthermia induces drug release locally in tumors. They compare different delivery protocols—1-step and 2-step—and look at factors affecting therapeutic response. They used models like murine melanoma and sarcoma, did imaging with SPECT/CT, and developed a two-compartment model to analyze uptake rates. Histology showed effects on apoptosis and blood vessel integrity. However, the modeling suggested that drug concentrations weren't high enough in the 2-step protocol, explaining why it wasn't effective. The study seems focused on drug delivery mechanisms using hyperthermia and liposomes, not AI methods. There's no mention of machine learning, algorithms, or any computational models applied to therapy planning or optimization. It’s more about the biological aspects of drug delivery and tumor response. Since the topic is specifically about AI applications in carbon ion therapy, this article doesn't fit because it doesn’t discuss AI techniques at all. Therefore, I shouldn't include it."
rayyan-1273747674,The predictive role of ADC values in prostate cancer patients treated with carbon-ion radiotherapy: initial clinical experience at Shanghai Proton and Heavy Ion Center (SPHIC),"Objective: The aim of our study was to investigate the predictive role of apparent diffusion coefficient (ADC) values in evaluating for therapeutic changes from carbon-ion radiotherapy (CIRT) in prostate cancer patients. Materials and methods: Thirty-one patients with prostate cancer treated with CIRT were enrolled in this retrospective study. Diffusion-weighted imaging (DWI) at 3-T was performed before and after CIRT. Before and after treatment, ADC values were measured in the tumors and in the benign tissues of the prostate, and serum prostate-specific antigen (PSA) levels were also assessed. We divided the patients into two groups: PSA response (PSA declines ≥50 %) and non-PSA response group (PSA declines <50 %). Results: After CIRT treatment, the mean ADC value of the tumors (1.23 × 10−3mm2/s) was significantly increased as compared with the pretreatment value (1.07 × 10−3mm2/s) (p < 0.001), whereas the ADC values of the benign tissues after treatment did not significantly increase compared with the pretreatment values (p = 0.235). The mean PSA level was significantly reduced from 2.027 ng/mL before treatment to 0.822 ng/mL, respectively, after treatment (p = 0.0063). The mean of ADC changes in PSA response group before and after CIRT was significantly higher than that in non-PSA response group (∆ADC value: 0.217 vs 0.097 × 10−3mm2/s, p = 0.0229), and the rate of patients with PSA response was higher in the high ∆ADC group (∆ADC ≥ 0.10) than in the low ∆ADC group (∆ADC < 0.10) (72.7 and 33.3 %, respectively), but marginally significant (p = 0.056). Additionally, the baseline tumor ADC values revealed a negative correlation with changes in PSA levels after treatment (correlation coefficient, ρ = −0.524; p = 0.0025). Conclusion: Our preliminary results suggest that ADC vales measurement may be a useful imaging biomarker for prediction and early assessment of therapeutic response of prostate cancer to CIRT. © 2016, Springer-Verlag Berlin Heidelberg.",0,The study focuses on ADC values as a predictive biomarker using standard medical imaging techniques without involving AI methods.,"Okay, so I need to determine whether this article should be included in the literature review on the applications of AI methods in carbon ion therapy. Let me read through the abstract carefully. The title mentions ADC values and their predictive role in prostate cancer patients treated with CIRT. The objective is about evaluating therapeutic changes using ADC values. They used diffusion-weighted imaging before and after treatment, measured ADC values, and looked at PSA levels. The results show that ADC increased significantly in tumors but not in benign tissues. There's a correlation between ADC changes and PSA response. The conclusion suggests ADC as an imaging biomarker for predicting therapeutic response. Now, the key here is whether AI methods are involved. From the abstract, it seems they used standard medical imaging techniques without mentioning any machine learning or AI algorithms. They analyzed data but didn't apply AI models. So this article doesn't fit the topic of AI applications in carbon ion therapy. Therefore, I should select '0' for this one."
rayyan-1273747675,Modelling combined chemotherapy and particle therapy for locally advanced pancreatic cancer,"Pancreatic ductal adenocarcinoma is the only cancer for which deaths are predicted to increase in 2014 and beyond. Combined radiochemotherapy protocols using gemcitabine and hypofractionated X-rays are ongoing in several clinical trials. Recent results indicate that charged particle therapy substantially increases local control of resectable and unresectable pancreas cancer, as predicted from previous radiobiology studies considering the high tumour hypoxia. Combination with chemotherapy improves the overall survival. We compared published data on X-ray and charged particle clinical results with or without adjuvant chemotherapy calculating the biological effective dose. We show that chemoradiotherapy with protons or carbon ions results in 1-year overall survival significantly higher than those obtained with other treatment schedules. Further hypofractionation using charged particles may result in improved local control and survival. A comparative clinical trial using the standard X-ray scheme vs. the best current standard with carbon ions is crucial and may open new opportunities for this deadly disease. © 2015 Durante, Tommasino and Yamada.",0,The abstract does not mention any AI methods; it focuses on clinical outcomes and treatment comparisons without discussing artificial intelligence applications.,"Okay, so I need to determine whether this article should be included in a literature review on the applications of AI methods in carbon ion therapy. The abstract is about modelling combined chemotherapy and particle therapy for pancreatic cancer. It mentions using protons or carbon ions along with chemotherapy. However, when I read through it, there's no mention of any AI methods or techniques being applied here. The focus seems to be more on the clinical outcomes and comparing different treatment schedules rather than any machine learning or artificial intelligence approaches. Since the topic specifically asks for applications of AI in carbon ion therapy, this article doesn't fit because it lacks any discussion on AI methods. Therefore, I shouldn't include it."
rayyan-1273747676,Assessment and improvements of Geant4 hadronic models in the context of prompt-gamma hadrontherapy monitoring,"Monte Carlo simulations are nowadays essential tools for a wide range of research topics in the field of radiotherapy. They also play an important role in the effort to develop a real-time monitoring system for quality assurance in proton and carbon ion therapy, by means of prompt-gamma detection. The internal theoretical nuclear models of Monte Carlo simulation toolkits are of decisive importance for the accurate description of neutral or charged particle emission, produced by nuclear interactions between beam particles and target nuclei. We assess the performance of Geant4 nuclear models in the context of prompt-gamma emission, comparing them with experimental data from proton and carbon ion beams. As has been shown in the past and further indicated in our study, the prompt-gamma yields are consistently overestimated by Geant4 by a factor of about 100% to 200% over an energy range from 80 to 310 MeV/u for the case of 12C, and to a lesser extent for 160 MeV protons. Furthermore, we focus on the quantum molecular dynamics (QMD) modeling of ion-ion collisions, in order to optimize its description of light nuclei, which are abundant in the human body and mainly anticipated in hadrontherapy applications. The optimization has been performed by benchmarking QMD free parameters with well established nuclear properties. In addition, we study the effect of this optimization on charged particle emission. With the usage of the proposed parameter values, discrepancies reduce to less than 70%, with the highest values being attributed to the nucleon-ion induced prompt-gammas. This conclusion, also confirmed by the disagreement we observe in the case of proton beams, indicates the need for further investigation on nuclear models which describe proton and neutron induced nuclear reactions. © 2014 Institute of Physics and Engineering in Medicine.",0,The article discusses Monte Carlo simulations and optimization of nuclear models but does not explicitly involve AI methods in carbon ion therapy.,"Okay, so I'm trying to figure out whether this article should be included in a literature review about the applications of AI methods in carbon ion therapy. The title is 'Assessment and improvements of Geant4 hadronic models in the context of prompt-gamma hadrontherapy monitoring.' Hmm, that sounds technical but relevant because it's talking about Geant4, which I think is a Monte Carlo simulation tool used in physics. The abstract mentions Monte Carlo simulations being essential for radiotherapy research and their role in developing real-time monitoring systems using prompt-gamma detection. That definitely ties into carbon ion therapy since they're discussing both proton and carbon ion beams. They talk about assessing Geant4's nuclear models, comparing them with experimental data from these beams. The study shows that the prompt-gamma yields are overestimated by a factor of 100-200%, which is significant. They also focus on optimizing the QMD model for light nuclei, which are common in the human body and relevant to hadrontherapy. This optimization was done by benchmarking parameters with established nuclear properties and studying its effect on charged particle emission. The conclusion suggests that discrepancies still exist, pointing to a need for further investigation into nuclear models describing proton and neutron reactions. Now, considering whether this is AI-related: Geant4 is a simulation tool, but the abstract doesn't explicitly mention any AI methods like machine learning or neural networks. It's more about improving simulation models through parameter optimization based on experimental data. So while it's relevant to carbon ion therapy and uses computational tools, it might not directly apply AI methods as per the topic. Therefore, I think this article isn't a direct fit for the literature review focused on AI applications in carbon ion therapy."
rayyan-1273747677,Assessment of potential advantages of relevant ions for particle therapy: A model based study,"Purpose: Different ion types offer different physical and biological advantages for therapeutic applications. The purpose of this work is to assess the advantages of the most commonly used ions in particle therapy, i.e., carbon (12C), helium (4He), and protons (1H) for different treatment scenarios. Methods: A treatment planning analysis based on idealized target geometries was performed using the treatment planning software TRiP98. For the prediction of the relative biological effectiveness (RBE) that is required for biological optimization in treatment planning the local effect model (LEM IV) was used. To compare the three ion types, the peak-to-entrance ratio (PER) was determined for the physical dose (PERPHYS), the RBE (PERRBE), and the RBE-weighted dose (PERBIO) resulting for different dose-levels, field configurations, and tissue types. Further, the dose contribution to artificial organs at risk (OAR) was assessed and a comparison of the dose distribution for the different ion types was performed for a patient with chordoma of the skull base. Results: The study showed that the advantages of the ions depend on the physical and biological properties and the interplay of both. In the case of protons, the consideration of a variable RBE instead of the clinically applied generic RBE of 1.1 indicates an advantage in terms of an increased PERRBE for the analyzed configurations. Due to the fact that protons show a somewhat better PERPHYS compared to helium and carbon ions whereas helium shows a higher PERRBE compared to protons, both protons and helium ions show a similar RBE-weighted dose distribution. Carbon ions show the largest variation of the PERRBE with tissue type and a benefit for radioresistant tumor types due to their higher LET. Furthermore, in the case of a two-field irradiation, an additional gain in terms of PERBIO is observed when using an orthogonal field configuration for carbon ions as compared to opposing fields. In contrast, for protons, the PERBIO is almost independent on the field configuration. Concerning the artificial lateral OAR, the volume receiving 20% of the prescribed RBE-weighted dose (V20) was reduced by over 35% using helium ions and by over 40% using carbon ions compared to protons. The analysis of the patient plan showed that protons, helium, and carbon ions are similar in terms of target coverage whereas the dose to the surrounding tissue is increasing from carbon ions toward protons. The mean dose to the brain stem can be reduced by more than 55% when using helium ions and by further 25% when using carbon ions instead of protons. Conclusions: The comparison of the PERRBE and PERPHYS of the three ion types suggests a strong dependence of the advantages of the three ions on the dose-level, tissue type, and field configuration. In terms of conformity, i.e., dose to the normal tissue, a clear gain is expected using carbon or helium ions compared to protons. ©2015 American Association of Physicists in Medicine.",0,"The article does not discuss any AI methods or techniques in relation to carbon ion therapy; instead, it focuses on comparing different ion types using treatment planning models.","Okay, so I need to determine whether this article should be included in a literature review on the applications of AI methods in carbon ion therapy. The abstract provided is about comparing different ions used in particle therapy—carbon, helium, and protons. They discuss physical and biological advantages using treatment planning software and models like LEM IV for RBE prediction. However, I don't see any mention of AI methods or techniques here. It seems more focused on the comparative analysis of ion types rather than applying AI to improve carbon ion therapy. Since the topic is specifically about AI applications, this article doesn't fit because it's not discussing AI at all. Therefore, it shouldn't be selected for inclusion."
rayyan-1273747678,A Monte Carlo tool for raster-scanning particle therapy dose computation,"Purpose of this work was to implement Monte Carlo (MC) dose computation in realistic patient geometries with raster-scanning, the most advanced ion beam delivery technique, combining magnetic beam deflection with energy variation. FLUKA, a Monte Carlo package well-established in particle therapy applications, was extended to simulate raster-scanning delivery with clinical data, unavailable as built-in feature. A new complex beam source, compatible with FLUKA public programming interface, was implemented in Fortran to model the specific properties of raster-scanning, i.e. delivery by means of multiple spot sources with variable spatial distributions, energies and numbers of particles. The source was plugged into the MC engine through the user hook system provided by FLUKA. Additionally, routines were provided to populate the beam source with treatment plan data, stored as DICOM RTPlan or TRiP98's RST format, enabling MC recomputation of clinical plans. Finally, facilities were integrated to read computerised tomography (CT) data into FLUKA. The tool was used to recompute two representative carbon ion treatment plans, a skull base and a prostate case, prepared with analytical dose calculation (TRiP98). Selected, clinically relevant issues influencing the dose distributions were investigated: (1) presence of positioning errors, (2) influence of fiducial markers and (3) variations in pencil beam width. Notable differences in modelling of these challenging situations were observed between the analytical and Monte Carlo results. In conclusion, a tool was developed, to support particle therapy research and treatment, when high precision MC calculations are required, e.g. in presence of severe density heterogeneities or in quality assurance procedures. © Published under licence by IOP Publishing Ltd.",1,"The article describes the application of Monte Carlo methods in carbon ion therapy for dose computation, which is relevant to AI applications in this field.","Okay, so I need to determine whether this article should be included in a literature review on the applications of AI methods in carbon ion therapy. The abstract is about developing a Monte Carlo tool for dose computation in raster-scanning particle therapy. They used FLUKA and implemented a new beam source model. They tested it with two cases, looking at positioning errors, fiducial markers, and pencil beam width variations. The conclusion mentions supporting research and treatment where high precision MC calculations are needed, like quality assurance or severe density heterogeneities."
rayyan-1273747679,Verification of Dose Distribution in Carbon Ion Radiation Therapy for Stage I Lung Cancer,"Purpose To evaluate robustness of dose distribution of carbon-ion radiation therapy (C-ion RT) in non-small cell lung cancer (NSCLC) and to identify factors affecting the dose distribution by simulated dose distribution. Methods and Materials Eighty irradiation fields for delivery of C-ion RT were analyzed in 20 patients with stage I NSCLC. Computed tomography images were obtained twice before treatment initiation. Simulated dose distribution was reconstructed on computed tomography for confirmation under the same settings as actual treatment with respiratory gating and bony structure matching. Dose-volume histogram parameters, such as %D95 (percentage of D95 relative to the prescribed dose), were calculated. Patients with any field for which the %D95 of gross tumor volume (GTV) was below 90% were classified as unacceptable for treatment, and the optimal target margin for such cases was examined. Results Five patients with a total of 8 fields (10% of total number of fields analyzed) were classified as unacceptable according to %D95 of GTV, although most patients showed no remarkable change in the dose-volume histogram parameters. Receiver operating characteristic curve analysis showed that tumor displacement and change in water-equivalent pathlength were significant predictive factors of unacceptable cases (P<.001 and P=.002, respectively). The main cause of degradation of the dose distribution was tumor displacement in 7 of the 8 unacceptable fields. A 6-mm planning target volume margin ensured a GTV %D95 of >90%, except in 1 extremely unacceptable field. Conclusions According to this simulation analysis of C-ion RT for stage I NSCLC, a few fields were reported as unacceptable and required resetting of body position and reconfirmation. In addition, tumor displacement and change in water-equivalent pathlength (bone shift and/or chest wall thickness) were identified as factors influencing the robustness of dose distribution. Such uncertainties should be regarded in planning. © 2016 Elsevier Inc.",0,The study evaluates dose distribution and identifies factors affecting it but does not involve any AI methods or applications.,"Okay, so I need to determine whether this article is relevant for a literature review on the applications of AI methods in carbon ion therapy. The abstract provided is about verifying dose distribution in carbon ion radiation therapy for stage I lung cancer. Let me read through it carefully to see if there's any mention or implication of AI methods being used here. The purpose is to evaluate the robustness of dose distribution and identify factors affecting it using simulated dose distribution. They analyzed 80 irradiation fields in 20 patients, using CT images twice before treatment. They reconstructed simulated dose distributions under the same settings as actual treatment with respiratory gating and bony structure matching. They calculated dose-volume histogram parameters like %D95. Patients were classified as unacceptable if any field had GTV %D95 below 90%, and they examined the optimal target margin for such cases. The results showed that tumor displacement and change in water-equivalent pathlength were significant predictive factors. The main cause was tumor displacement, and a 6-mm planning target volume margin ensured adequate coverage except in one case. The conclusion mentions uncertainties should be considered in planning. Nowhere in this abstract do they mention AI methods or any machine learning techniques. They're using simulations and statistical analysis to predict factors affecting dose distribution but not AI specifically. So, since the focus is on evaluating dose distribution without involving AI applications, this article doesn't fit the topic of AI methods in carbon ion therapy. Therefore, it shouldn't be selected for inclusion."
