key,title,abstract,decision,reason,thoughts
rayyan-1273750777,Sensitivity study of the microdosimetric kinetic model parameters for carbon ion radiotherapy,"In carbon ion therapy treatment planning, the relative biological effectiveness (RBE) is accounted for by optimization of the RBE-weighted dose (biological dose). The RBE calculation methods currently applied clinically in carbon ion therapy are derived from the microdosimetric kinetic model (MKM) in Japan and the local effect model (LEM) in Europe. The input parameters of these models are based on fit to experimental data subjected to uncertainties. We therefore performed a sensitivity study of the MKM input parameters, i.e. the domain radius (r(d)), the nucleus radius (R-n) and the parameters of the linear quadratic (LQ) model (alpha(x) and beta). The study was performed with the FLUKA Monte Carlo code, using spread out Bragg peak (SOBP) scenarios in water and a biological dose distribution in a clinical patient case. Comparisons were done between biological doses estimated applying the MKM with parameters based on HSG cells, and with HSG parameters varied separately by +/- {5, 25, 50}%. Comparisons were also done between parameter sets from different cell lines (HSG, V79, CHO and T1), as well as versions of the LEM. Of the parameters, r(d) had the largest impact on the biological dose distribution, especially on the absolute dose values. Increasing this parameter by 25% decreased the biological dose level at the center of a 3 Gy(RBE) SOBP by 14%. Variations in R-n only influenced the biological dose distribution towards the particle range, and variations in alpha(x) resulted in minor changes in the biological dose, with an increasing impact towards the particle range. beta had the overall smallest influence on the SOBPs, but the impact could become more pronounced if alternative (LET dependent) implementations are used. The resulting percentage change in the SOBPs was generally less than the percentage change in the parameters. The patient case showed similar effects as with the SOBPs in water, and parameter variations had similar impact on the biological dose when using the clinical MKM and the general MKM. The clinical LEM calculated the highest biological doses to both tumor and surrounding healthy tissues, with a median target dose (D-50(%)) of 40.5 Gy(RBE), while the MKM with HSG and V79 parameters resulted in a D-50% of 34.2 and 36.9 Gy(RBE), respectively. In all, the observed change in biological dose distribution due to parameter variations demonstrates the importance of accurate input parameters when applying the MKM in treatment planning.",0,The article focuses on a sensitivity study of model parameters for carbon ion radiotherapy and does not mention any AI methods or their applications.,"Okay, so I need to figure out if this article is about the application of AI methods in carbon ion therapy based on its abstract. Let me read through it carefully. The title mentions a sensitivity study of microdosimetric kinetic model parameters for carbon ion radiotherapy. Hmm, that sounds technical but not necessarily AI-related. The content talks about RBE optimization using biological doses and models like MKM and LEM. They used FLUKA Monte Carlo code to perform the study with different scenarios in water and a patient case. Comparisons were made between various parameters and cell lines. The focus seems to be on how changes in model parameters affect the biological dose distribution, emphasizing accurate input parameters for treatment planning. I don't see any mention of AI methods like machine learning, neural networks, or algorithms used for prediction or optimization here. It's more about sensitivity analysis of existing models rather than applying new AI techniques. So, based on this abstract, it doesn't discuss the application of AI methods in carbon ion therapy."
rayyan-1273750779,Normal Tissue Complication Probability Model for Acute Radiation Dermatitis in Patients With Head and Neck Cancer Treated With Carbon Ion Radiation Therapy,"Purpose: This study aimed to explore the prognostic factors associated with acute radiation dermatitis (ARD). A normal tissue complication probability (NTCP) model for ARD in patients with head and neck cancer treated with carbon ion radiation therapy was developed.        Materials and methods: A total of 187 patients were included in the analysis, and the endpoint was >= grade 2 ARD. The biological and physical dose-surface parameters associated with ARD were used in the logistic regression model. The mean areas under the receiver operating characteristic curve in the internal cross-validation and Akaike's corrected Information Criterion were examined for model evaluation and selection. The multivariate logistic regression NTCP models were established based on factors with weak correlation.        Results: Tumor volume, planning target volume to the skin, radiation technique and all dose-surface parameters were significantly associated with ARD (P <.05). Models with high performance for grade 2 to 3 ARD were constructed. The most significant prognostic predictors were S-40 Gy (relative biological effectiveness,S- RBE) and S-20 Gy (absolute surface area receiving RBE-weighted dose of 40 Gy (RBE) or physical dose of 20 Gy). The internal cross-validation-based areas under the receiver operating characteristic curve for models with S-40 Gy (RBE) and S-20 Gy were 0.78 and 0.77, respectively. The biological and physical dose-surface parameters had similar performance at various dose levels. However, the performance of the multivariate NTCP models based on 2 factors was not better than that of the univariate models.        Conclusions: NTCP models for ARD may provide a basis for the development of individualized treatment strategies and reduce the incidence of severe ARD in patients with head and neck cancer receiving carbon ion radiation therapy. Furthermore, biological and physical dose-surface parameter-based models are comparable. However, further validation with more evaluation parameters is warranted. (C) 2022 Elsevier Inc. All rights reserved.",0,The abstract discusses the development of a normal tissue complication probability model using logistic regression but does not mention any AI methods applied to carbon ion therapy.,"Okay, so I need to figure out if this article discusses the application of AI methods in carbon ion therapy. Let me read through the abstract carefully. The title mentions a model for acute radiation dermatitis in patients treated with carbon ion radiation therapy. The purpose is to explore prognostic factors and develop an NTCP model. They used logistic regression, which is a statistical method, not necessarily AI. The methods include using biological and physical dose-surface parameters, building models with logistic regression, evaluating them with ROC curves and Akaike's criterion. Results show significant associations and the performance of the models. Conclusions talk about providing a basis for individualized treatment strategies but don't mention AI or machine learning specifically. So, while they're using statistical modeling, it doesn't seem to involve advanced AI methods like deep learning or neural networks. Therefore, I think this article is not discussing the application of AI methods in carbon ion therapy."
rayyan-1273750786,Carbon-ion radiotherapy (CIRT) as treatment of pancreatic cancer at HIT initial radiation plan analysis of the prospective phase II PACK-study,"Purpose: To analyze the dose objectives and constraints applied at the prospective phase II PACK-study at Heidelberg ion therapy center (HIT) for different radiobiological models.        Methods: Treatment plans of 14 patients from the PACK-study were analyzed and recomputed in terms of physical, biological dose and dose-averaged linear energy transfer (LETd). Both LEM-I (local effect model 1) and the adapted NIRS-MKM (microdosimetric kinetic model), were used for relative biological effectiveness (RBE)-weighted dose calculations (D-Bio vertical bar HIT and D-Bio vertical bar NIRS). A new constraint to the gastrointestinal (GI) tract was derived from the National Institute of Radiological Science (NIRS) clinical experience and considered for plan reoptimization (DBio vertical bar NIRS-const48Gy and DBio vertical bar NIRS-const50.4Gy). The Lyman-Kutcher-Burman (LKB) model of Normal Tissue Complication Probability (NTCP) for GI toxicity endpoints was computed. Furthermore, the computed LETd distribution was evaluated and correlated with Local Control (LC).        Results: Only two patients showed a LETd98% in the GTV greater than 44 keV/lm. A HIT-dose constraint to the GI of D-2cm3 = 48:6 Gy[RBE](HIT) was derived from the NIRS experience, in alternative to the standard at HIT D-max = 45.6 Gy[RBE](HIT). In comparison with the original D-Bio vertical bar HIT, DBiojNIRS-const48Gy and DBio vertical bar NIRS-const50.4Gy resulted in an increase in the ITV's D-98% of 8.7% and 11.3%. The NTCP calculation resulted in a probability for gastrointestinal bleeding of 4.5%, 12.3% and 13.0%, for D-Bio vertical bar NIRS, DBio vertical bar NIRS-const48Gy and DBio vertical bar NIRS-const50.4Gy, respectively.        Conclusion: The results indicate that the current standards applied at HIT for CIRT closely align with the Japanese experience. However, to enhance tumor coverage, a more relaxed constraint on the GI tract may be considered. As the PACK-trial progresses, further analyses of various clinical endpoints are anticipated. (C) 2023 Elsevier B.V. All rights reserved. Radiotherapy and Oncology xxx (2023) xxx-xxx",0,"The abstract discusses dose objectives, constraints, and radiobiological models in carbon-ion therapy but does not mention any application of AI methods.","Okay, so I need to figure out if this article is about the application of AI methods in carbon ion therapy. Let me read through the abstract carefully. The title mentions Carbon-ion radiotherapy as a treatment for pancreatic cancer at HIT and talks about initial radiation plan analysis from a prospective phase II study called PACK-study. The purpose is to analyze dose objectives and constraints using different radiobiological models. They used methods like LEM-I and NIRS-MKM for RBE-weighted dose calculations, reoptimized plans with new GI tract constraints based on NIRS experience, and computed NTCP using the LKB model. Results show some changes in dose distributions and NTCP probabilities. The conclusion mentions aligning with Japanese standards but considering more relaxed GI constraints to improve tumor coverage. Nowhere in this abstract do they mention AI methods or any machine learning techniques. They're focusing on dose calculations, biological models, and treatment plan optimization using established radiobiological models, not AI applications. So the answer should be 0 for NO because there's no discussion of AI methods being applied here."
rayyan-1273750787,A DYNAMIC MODEL FOR COVID-19 THERAPY WITH DEFECTIVE INTERFERING PARTICLES AND ARTIFICIAL ANTIBODIES,"In this paper, we use ordinary differential equations to propose a mathematical model for COVID-19 therapy with both defective interfering particles and artificial antibodies. For this model, the basic reproduction number R-0 is given and its threshold properties are discussed. We investigate the global asymptotic stability of disease-free equilibrium E-0 and infection equilibrium without defective interfering particles E-1 by utilizing Lyapunov function and LaSalle's invariance principle. For infection equilibrium with defective interfering particles E-2, stability and Hopf bifurcation results are presented. Numerical simulation is also given to demonstrate the applicability of the theoretical predictions.",0,"The article discusses a mathematical model for COVID-19 therapy using defective interfering particles and artificial antibodies, not AI methods applied to carbon ion therapy.","Okay, so I need to figure out if this article is about applying AI methods in carbon ion therapy. Let me read through the abstract carefully. The title mentions a dynamic model for COVID-19 therapy using defective interfering particles and artificial antibodies. Hmm, that's interesting but not directly related to carbon ion therapy or AI applications there. The content talks about mathematical models with ordinary differential equations, discussing reproduction numbers and stability of equilibria. They also mention numerical simulations. I don't see any reference to AI methods like machine learning or neural networks here. It seems more focused on epidemiological modeling for COVID-19 treatment rather than applying AI in a specific therapy context like carbon ion therapy. So, based on this abstract, the article doesn't discuss AI applications in carbon ion therapy."
rayyan-1273750790,Tetrahedral Organ Model in Geant4 Based Particle Therapy Simulation Framework,"Monte Carlo simulation for radiation therapy needs a computational model of patient geometry. Voxel model has been so far used for this purpose. However, tetrahedral model is more suitable for representing organ's shape. In this paper, we report on the development of tetrahedral organ model in Geant4 based particle therapy system simulation framework (PTSIM). Several organ geometries have been successfully constructed with the tetrahedral model in PTSIM. The performance in the simulation is discussed by comparing the tetrahedral model with the voxel model.",0,The article discusses the development of a tetrahedral organ model for Monte Carlo simulations in particle therapy but does not mention any AI methods or their application.,"Okay, so I need to figure out if this article is about applying AI methods in carbon ion therapy. Let me read through the abstract carefully. The title mentions a 'Tetrahedral Organ Model' and it's related to Geant4, which I think is a Monte Carlo simulation toolkit used in particle physics. The content talks about using Monte Carlo simulations for radiation therapy, specifically comparing tetrahedral models with voxel models. They developed this model within the PTSIM framework. Nowhere do they mention AI methods or techniques like machine learning, neural networks, etc. It seems more focused on computational modeling and simulation performance rather than any application of AI in therapy. So, I don't think it's discussing AI applications here."
rayyan-1273750791,Conversion and validation of rectal constraints for prostate carcinoma receiving hypofractionated carbon-ion radiotherapy with a local effect model,"Background The study objective was to establish the local effect model (LEM) rectum constraints for 12-, 8-, and 4-fraction carbon-ion radiotherapy (CIRT) in patients with localized prostate carcinoma (PCA) using microdosimetric kinetic model (MKM)-defined and LEM-defined constraints for 16-fraction CIRT. Methods We analyzed 40 patients with PCA who received 16- or 12-fraction CIRT at our center. Linear-quadratic (LQ) and RBE-conversion models were employed to convert the constraints into various fractionations and biophysical models. Based on them, the MKM LQ strategy converted MKM rectum constraints for 16-fraction CIRT to 12-, 8-, and 4-fraction CIRT using the LQ model. Then, MKM constraints were converted to LEM using the RBE-conversion model. Meanwhile the LEM LQ strategy converted MKM rectum constraints for 16-fraction CIRT to LEM using the RBE-conversion model. Then, LEM constraints were converted from 16-fraction constraints to the rectum constraints for 12-, 8-, and 4-fraction CIRT using the LQ model. The LEM constraints for 16- and 12-fraction CIRT were evaluated using rectum doses and clinical follow-up. To adapt them for the MKM LQ strategy, CNAO LEM constraints were first converted to MKM constraints using the RBE-conversion model. Results The NIRS (i.e. D-MKM|v, V-20%, 10%, 5%, and 0%) and CNAO rectum constraints (i.e. D-LEM|v, V-10 cc, 5 cc, and 1 cc) were converted for 12-fraction CIRT using the MKM LQ strategy to LEM 37.60, 49.74, 55.27, and 58.01 Gy (RBE), and 45.97, 51.70, and 55.97 Gy (RBE), and using the LEM LQ strategy to 39.55, 53.08, 58.91, and 61.73 Gy (RBE), and 49.14, 55.30, and 59.69 Gy (RBE). We also established LEM constraints for 8- and 4-fraction CIRT. The 10-patient RBE-conversion model was comparable to 30-patient model. Eight patients who received 16-fraction CIRT exceeded the corresponding rectum constraints; the others were within the constraints. After a median follow-up of 10.8 months (7.1-20.8), No >= G1 late rectum toxicities were observed. Conclusions The LEM rectum constraints from the MKM LQ strategy were more conservative and might serve as the reference for hypofractionated CIRT. However, Long-term follow-up plus additional patients is necessary.",0,"The abstract focuses on establishing and validating rectal constraints using models like LEM and MKM, without mentioning any AI methods.","Okay, so I need to figure out if this article discusses an application of AI methods in carbon ion therapy based on its abstract. Let me read through the abstract carefully. The title mentions 'Conversion and validation of rectal constraints for prostate carcinoma receiving hypofractionated carbon-ion radiotherapy with a local effect model.' Hmm, that sounds like it's about modeling or calculating radiation doses rather than AI applications. The content talks about establishing a local effect model (LEM) using microdosimetric kinetic models and RBE-conversion models. They mention linear-quadratic models and converting constraints for different fractionations. There's also discussion of evaluating these constraints with clinical follow-up data. Nowhere in the abstract do they mention machine learning, neural networks, or any other AI techniques. It seems more focused on dose calculation methods and model conversions rather than applying AI. So I don't think this article is about AI applications in carbon ion therapy."
rayyan-1273750793,"NanOx, a new model to predict cell survival in the context of particle therapy","Particle therapy is increasingly attractive for the treatment of tumors and the number of facilities offering it is rising worldwide. Due to the well-known enhanced effectiveness of ions, it is of utmost importance to plan treatments with great care to ensure tumor killing and healthy tissues sparing. Hence, the accurate quantification of the relative biological effectiveness (RBE) of ions, used in the calculation of the biological dose, is critical. Nevertheless, the RBE is a complex function of many parameters and its determination requires modeling. The approaches currently used have allowed particle therapy to thrive, but still show some shortcomings. We present herein a short description of a new theoretical framework, NanOx, to calculate cell survival in the context of particle therapy. It gathers principles from existing approaches, while addressing some of their weaknesses. NanOx is a multiscale model that takes the stochastic nature of radiation at nanometric and micrometric scales fully into account, integrating also the chemical aspects of radiation-matter interaction. The latter are included in the model by means of a chemical specific energy, determined from the production of reactive chemical species induced by irradiation. Such a production represents the accumulation of oxidative stress and sublethal damage in the cell, potentially generating nonlocal lethal events in NanOx. The complementary local lethal events occur in a very localized region and can, alone, lead to cell death. Both these classes of events contribute to cell death. The comparison between experimental data and model predictions for the V79 cell line show a good agreement. In particular, the dependence of the typical shoulders of cell survival curves on linear energy transfer are well described, but also the effectiveness of different ions, including the overkill effect. These results required the adjustment of a number of parameters compatible with the application of the model in a clinical scenario thereby showing the potential of NanOx. Said parameters are discussed in detail in this paper.",0,The abstract describes a new theoretical framework (NanOx) for predicting cell survival in particle therapy but does not mention any AI methods or their application.,"Okay, so I need to figure out if this article is about applying AI methods in carbon ion therapy based on its abstract. Let me read through it carefully. The title mentions 'NanOx,' a new model for predicting cell survival in particle therapy. Particle therapy includes things like proton and carbon ion therapy, which are types of radiation treatments. The abstract talks about the importance of accurately calculating relative biological effectiveness (RBE) to plan treatments effectively. They mention that current approaches have some shortcomings and introduce NanOx as a new theoretical framework. It's described as a multiscale model that considers stochastic nature at nanometric scales and includes chemical aspects like reactive species production leading to oxidative stress. The model seems to predict cell survival by considering both local and nonlocal lethal events. They compared it with experimental data for V79 cells, showing good agreement, especially in describing the shoulders of survival curves and ion effectiveness. Parameters were adjusted for clinical application. Now, does this involve AI methods? The abstract doesn't mention machine learning, neural networks, or any specific AI techniques. It's more about a new theoretical model that incorporates various biological and chemical factors. So, while it's related to particle therapy and cell survival prediction, the focus isn't on applying AI but rather developing a new computational model based on existing principles. Therefore, I don't think this article discusses the application of AI methods in carbon ion therapy."
rayyan-1273750800,Upper bound dose values for meson radiation in heavy-ion therapy,"Radiation treatment of cancer has evolved to include massive particle beams, instead of traditional irradiation procedures. Thus, patient doses and worker radiological protection have become issues of constant concern in the use of these new technologies, especially for proton-and heavy-ion-therapy. In the beam energies of interest of heavy-ion-therapy, secondary particle radiation comes from proton, neutron, and neutral and charged pions produced in the nuclear collisions of the beam with human tissue atoms. This work, for the first time, offers the upper bound of meson radiation dose in organic tissues due to secondary meson radiation in heavy-ion therapy. A model based on intranuclear collision has been used to follow in time the nuclear reaction and to determine the secondary radiation due to the meson yield produced in the beam interaction with nuclei in the tissue-equivalent media and water. The multiplicity, energy spectrum, and angular distribution of these pions, as well as their decay products, have been calculated in different scenarios for the nuclear reaction mechanism. The results of the produced secondary meson particles has been used to estimate the energy deposited in tissue using a cylindrical phantom by a transport Monte Carlo simulation and we have concluded that these mesons contribute at most 0.1% of the total prescribed dose.",0,The article focuses on calculating meson radiation dose contributions in heavy-ion therapy without mentioning AI methods.,"Okay, so I need to figure out if this article is about applying AI methods in carbon ion therapy based on its abstract. Let me read through it carefully. The title mentions 'Upper bound dose values for meson radiation in heavy-ion therapy.' Hmm, that sounds more like physics or dosimetry rather than AI applications. The content talks about radiation treatment evolving to use massive particle beams instead of traditional methods. It discusses patient doses and worker protection concerns with proton and heavy-ion therapies. They mention secondary particles like protons, neutrons, pions, etc., produced during beam interactions. The study uses a model based on intranuclear collisions to track nuclear reactions and determine meson radiation. They calculated multiplicities, energy spectra, angular distributions, and used Monte Carlo simulations for dose estimation. The conclusion is that mesons contribute minimally to the total dose. Nowhere in this abstract do they mention AI methods or any machine learning techniques. It's all about calculating radiation doses using physics models and simulations. So, I don't see any application of AI here. Therefore, the answer should be '0' for NO."
rayyan-1273750801,Adaptation of stochastic microdosimetric kinetic model for charged-particle therapy treatment planning,"The microdosimetric kinetic (MK) model underestimates the cell-survival fractions for high linear energy transfer (LET) and high dose irradiations. To address the issue, some researchers previously extended the MK model to the stochastic microdosimetric kinetic (SMK) model. In the SMK model, the radiation induced cell-survival fractions were estimated from the specific energies z(d) and z(n) absorbed by a microscopic subnuclear structure domain and a cell nucleus, respectively. By taking the stochastic nature of z(n) as well as that of z(d) into account, the SMK model could reproduce the measured cell-survival fractions for radiations with wide LET and dose ranges. However, treatment planning based on the SMK model was unrealistic in clinical practice due to its long computation time and huge memory space required for the computation. In this study, we modified the SMK model to shorten the computation time and to reduce the memory space required for the computation. By using the dose-averaged cell-nucleus specific energy per event (z)over-bar(n), D in the SMK formalism, the stochastic nature of z(n) was reflected onto the estimated cell-survival fractions. The accuracy of the modified SMK model was examined through the comparison between the estimated and the measured survival fractions of human salivary gland tumor cells and V79 cells. We then implemented the modified SMK model into the in-house treatment planning software for scanned charged-particle therapy to validate its applicability in clinical practice. As examples, treatment plans of helium-, carbon-, and neon-ion beams were made for an orbital tumor case. The modified SMK model could reproduce the measured cell-survival fractions more accurately compared to the MK model especially for high-LET and high-dose irradiations. In summary, the modified SMK model offers the accuracy and simplicity required in treatment planning of scanned charged-particle therapy for wide LET and dose ranges.",0,The abstract discusses modifications to a microdosimetric kinetic model for treatment planning but does not mention any AI methods applied in carbon ion therapy.,"Okay, so I need to figure out if this article is about applying AI methods in carbon ion therapy based on its abstract. Let me read through it carefully. The title mentions a stochastic microdosimetric kinetic model adapted for charged-particle therapy treatment planning. Hmm, that sounds technical but not necessarily AI-related. The content talks about the MK and SMK models, which are used to estimate cell survival fractions under radiation. They mention modifying the SMK model to reduce computation time and memory usage. Oh, they implemented this modified model into their treatment planning software for scanned charged-particle therapy, including carbon ions. But wait, where's the AI part? The abstract doesn't mention any machine learning, neural networks, or other AI techniques. It seems more focused on mathematical modeling and computational efficiency rather than applying AI methods. So even though it's about treatment planning in particle therapy, which could involve AI, the specific methods here don't seem to be AI-based. Therefore, I think this article doesn't discuss an application of AI methods in carbon ion therapy."
rayyan-1273750802,Perfusion MR prior to radiotherapy is a strong predictor of survival in high-grade gliomas after proton and carbon ion radiotherapy,"Background: To assess the survival predictability of perfusion MR imaging by the normalized cerebral blood volume (nCBV) prior to particle beam radiotherapy (PBRT) in high-grade glioma (HGG) patients underwent particle therapy. Methods: The study retrieved dynamic susceptibility contrast MRI acquired prior to PBRT between 6/2015 and 3/2019 in 45 patients with HGG. Maximum nCBV (nCBVmax) within or adjacent to surgical/ tumor bed was measured using 'hot-spot' method. The predictive values of nCBVmax for progression-free survival (PFS) and overall survival (OS) were assessed in univariate Kaplan-Meier curve and multivariate Cox proportional hazards (CPH) models. Nomograms based on CPH results were constructed to individualize the predicted probability of OS and PFS. Results: The Kaplan-Meier curves and all CPH models based on nCBVmax as continuous variable (nCBVmax-C), group by cut-off derived from median value and Youden-index method showed that nCBVmax prior to radiotherapy was a strong predictor for both PFS and OS in HGG patients underwent PBRT. Nomograms built on CPH models showed similar excellent performance in both discrimination and calibration. Conclusions: Perfusion imaging prior to PBRT is a strong predictor of survival in HGG. Novel perfusion MR-based nomogram with prospective validation could potentially be formally used in future clinical practice to individualize survival probability.",0,The abstract discusses the use of perfusion MR imaging and statistical models to predict survival outcomes but does not mention any AI methods applied in carbon ion therapy.,"Okay, so I need to figure out if this article discusses the application of AI methods in carbon ion therapy based on its abstract. Let me read through it carefully. The title mentions using perfusion MR before radiotherapy as a predictor for survival in high-grade gliomas treated with proton and carbon ion therapy. That's interesting because it involves imaging techniques, but I'm not sure if AI is part of that yet. Moving to the content: the background talks about assessing survival predictability using normalized cerebral blood volume (nCBV) from perfusion MR imaging before particle beam radiotherapy in HGG patients. The methods section describes retrieving dynamic susceptibility contrast MRI data and measuring nCBVmax using a 'hot-spot' method. They then use Kaplan-Meier curves and Cox proportional hazards models to assess predictive values for progression-free survival (PFS) and overall survival (OS). They also built nomograms based on these results. The conclusion reiterates that perfusion imaging is a strong predictor of survival and suggests using the new nomogram in clinical practice after validation. Now, looking for AI methods: the abstract mentions statistical models like Kaplan-Meier and Cox proportional hazards, which are standard statistical techniques but not specifically AI or machine learning. There's no mention of algorithms, neural networks, predictive modeling beyond basic statistics, or any AI-related terms. The focus is on using MRI data to predict survival outcomes through traditional statistical analysis rather than applying advanced AI methods. Therefore, the article doesn't discuss the application of AI methods in carbon ion therapy; it uses conventional statistical approaches for prediction."
rayyan-1273750807,PREDICTING BIOLOGICAL EFFECTS ALONG HADRONTHERAPY DOSE PROFILES BY THE BIANCA BIOPHYSICAL MODEL,"The BIANCA biophysical model of cell death and chromosome aberrations was further refined and applied to predict the biological effectiveness along Spread-Out Bragg Peaks used in hadrontherapy. The simulation outcomes were compared with in vitro survival data on protons, He-ions and C-ions over a wide LET range, and the particle- and LET-dependence of the DNA Cluster Lesions (CLs) yields used as input parameters was investigated. For each particle type, the CL yield was found to increase with LET in a linear-quadratic fashion; fitting the CL yields allowed to predict cell death and chromosome aberrations in principle at any depth along a longitudinal proton dose profile used at CNAO. A clear increase in effectiveness was found in the SOBP distal region, supporting the idea that, in some cases, the constant proton RBE usually applied in clinics may be a sub-optimal solution.",0,The article discusses a biophysical model used to predict biological effects in hadrontherapy but does not mention the application of AI methods.,"Okay, so I need to figure out if this article is about applying AI methods in carbon ion therapy. Let me read through the abstract carefully. The title mentions predicting biological effects along hadrontherapy dose profiles using the BIANCA biophysical model. Hmm, that sounds like a computational model rather than an AI method specifically. The content talks about refining the model and simulating outcomes compared to in vitro data. They discuss DNA cluster lesions and their yields as input parameters. It seems they're focusing on modeling biological effects based on physical parameters of ion beams. There's no mention of machine learning, neural networks, or any typical AI techniques here. Instead, it's more about biophysical models and simulations. So, while the article does apply computational methods in hadrontherapy, which includes carbon ions, it doesn't specifically use AI methods. Therefore, I should mark this as '0' for NO."
rayyan-1273750810,Organs at risk dose constraints in carbon ion radiotherapy at MedAustron: Translations between LEM and MKM RBE models and preliminary clinical results,"Background: Carbon ion radiotherapy (CIRT) treatment planning is based on relative biological effective-ness (RBE) weighted dose calculations. A large amount of clinical evidence for CIRT was collected in Japan with RBE estimated by the modified microdosimetric kinetic model (MKM) while all European centres apply the first version of the local effect model (LEM). Japanese schedules have been used in Europe with adapted prescription dose and organs at risk (OAR) dose constraints. Recently, less conservative adapted LEM constraints have been implemented in clinical practice. The aim of this study was to analyse the new set of LEM dose constraints for brain parenchyma, brainstem and optic system considering both RBE models and evaluating early clinical data. Material and Methods: 31 patients receiving CIRT at MedAustron were analysed using the RayStation v9A planning system by recalculating clinical LEM-based plans in MKM. Dose statistics (D1cm(3), D5cm(3), D0.1cm(3), D0.7cm(3), D10%, D20%) were extracted for relevant critical OARs. Curve fitting for those values was performed, resulting in linear quadratic translation models. Clinical and radiological toxicity was evaluated. Results: Based on derived fits, currently applied LEM constraints matched recommended MKM constraints with deviations between-8% and +3.9%. For particular cases, data did not follow the expected LEM vs MKM trends resulting in outliers. Radiological (asymptomatic) toxicity was detected in two outlier cases. Conclusion: Respecting LEM constraints does not automatically ensure that MKM constraints are met. Constraints for both RBE models need to be fulfilled for future CIRT patients at MedAustron. Careful selection of planning strategies is essential. (C) 2022 Elsevier B.V. All rights reserved.",0,The article focuses on comparing RBE models (LEM and MKM) in carbon ion radiotherapy treatment planning without mentioning any AI methods.,"Okay, so I'm trying to figure out if this article discusses the application of AI methods in carbon ion therapy. Let me read through the abstract carefully. The title mentions dose constraints and translations between two RBE models, LEM and MKM. The content talks about treatment planning based on RBE calculations, comparing Japanese and European approaches. They used RayStation software for recalculating plans and did some curve fitting to create translation models. The results show how the constraints compare between the models and mention clinical toxicity evaluations. Nowhere in here do I see any mention of AI methods or machine learning techniques being applied. It's more about dose calculations, model comparisons, and clinical outcomes rather than using AI for therapy optimization or anything like that. So, it doesn't seem to fit the criteria."
rayyan-1273750811,RBE-weighted dose conversions for patients with recurrent nasopharyngeal carcinoma receiving carbon-ion radiotherapy from the local effect model to the microdosimetric kinetic model,"Background We sought to establish a conversion curve to convert the RBE-weighted doses calculated by local effect model I (LEM) (LEM RBE-weighted doses) in patients with locally recurrent nasopharyngeal carcinoma (rNPC) to the RBE-weighted doses calculated by microdosimetric kinetic model (MKM) (MKM RBE-weighted doses). We also converted the LEM dose constraints (RBE-weighted dose constraints in LEM plans) for the brain stem, spinal cord, and optic nerve based on this curve. Methods Data from 20 patients with rNPC receiving carbon-ion radiotherapy (CIRT) in our hospital were collected. LEM in Raystation (V8A, Raystation, Sweden) was used to generate treatment plans. The clinical target volume CTV1 (GTV + 5 mm) was given 3 Gy (RBE) per fraction. Ninety-nine percent of target volumes should be covered by 95% of the prescriptions; the maximum doses of the brainstem and spinal cord were < 45 Gy (RBE) and < 30 Gy (RBE), respectively. The doses covering 20% volumes of optical nerves/chiasms D20 were < 30 Gy (RBE). Then physical doses of the LEM plans were recalculated by using MKM in Raystation to generate MKM plans. A series of conversion factors (i.e., the ratio of LEM RBE-weighted dose to MKM RBE-weighted dose) was then obtained by using an isovolumetric dose method. The LEM plan prescriptions (LEM prescription) and dose constraints of the organs at risk (OARs) (OAR constraints) were converted to the corresponding MKM prescriptions and dose constraints using this conversion curve. Results For the CTV1 fractional RBE-weighted dose prescription of 3.00 Gy (RBE) and CTV2 of 2.70 Gy (RBE) in LEM plans, the conversion factors (LEM RBE-weighted dose/MKM RBE-weighted dose) were 1.37 (CI 95% 1.35-1.39) and 1.46 (1.41-1.51), respectively. The average conversion factors from 1.37 (CI 95% 1.33-1.41) to 3.09 (2.94-3.24) corresponded to the LEM fractionated doses from 2.86 Gy (RBE) to 0.24 Gy (RBE), including the doses constraining upon OARs. LEM RBE-weighted doses of 30 Gy (RBE) and 45 Gy (RBE) in 21 fractions were converted to MKM RBE-weighted doses of 16.64 Gy (RBE) and 30.72 Gy (RBE) in 16 fractions. Conclusions This conversion curve could be used to convert LEM RBE-weighted doses to MKM RBE-weighted doses for patients with rNPC receiving CIRT, providing dose references for re-irradiation therapy.",0,The abstract focuses on establishing dose conversion curves between two models for patients undergoing carbon-ion radiotherapy but does not mention any AI methods or their applications.,"Okay, so I need to figure out if this article is about the application of AI methods in carbon ion therapy. Let me read through the abstract carefully. The title mentions RBE-weighted dose conversions using two models: LEM and MKM. The content talks about establishing a conversion curve between these two models for patients with nasopharyngeal carcinoma undergoing CIRT. They used data from 20 patients, generated treatment plans with Raystation software, applied certain dose constraints, recalculated doses using another model, and derived conversion factors. The conclusion is that this conversion can help in re-irradiation therapy by providing dose references. Now, where does AI come into play here? The abstract doesn't mention any machine learning, algorithms, or AI techniques. It's more about comparing two dosimetric models and creating a conversion method. So, it seems like the focus is on radiation dosimetry rather than applying AI methods in therapy. Therefore, this article isn't discussing an application of AI methods in carbon ion therapy."
